"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"I4JTI35L","journalArticle","2021","Ancele, Y; Hà, MH; Lersteau, C; Ben Matellini, D; Nguyen, TT","Toward a more flexible VRP with pickup and delivery allowing consolidations","TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES","","","10.1016/j.trc.2021.103077","","One important requirement of modern supply chain management is the frequent exchange of containers via multiple cross-docks which requires spatial and time synchronisations between different types of vehicle. Moreover, as collaborations in logistics between several companies become popular, more flexible and extended models must be solved to consider the different needs of the companies. This is of high importance in a new logistics concept, the Physical Internet, which is expected to considerably improve the way logistics are handled in the current supply chain management. To optimise the aforementioned requirements, a rich vehicle routing problem with pickup and delivery including numerous attributes is modelled and solved. A mathematical formulation is proposed and implemented in CPLEX to solve the problem. Given the complexity of the problem, solving large instances with exact methods is very time-consuming. Therefore, a multi-threaded meta-heuristic based on Simulated Annealing is developed. A set of new operators coupled with a restart strategy and memory are developed to help improve the performance. Computational results on a generated data-set showed that the proposed meta-heuristic is superior to the CPLEX solver in terms of solvability and computational time. The proposed metaheuristic was also compared with the best-known results by current state-of-the-art methods on a classical benchmark on pickup and delivery problems with time windows (with up to 200 customers). The experimental results showed that the proposed method was able to match the bestknown results in many of these large scale instances","2021-07","2024-04-22 16:48:00","2024-04-22 16:48:00","","","","","128","","","","","","","","","","","","","","WOS:000662802000006","","","","","","","Vehicle routing problem; Mixed-integer linear programming; Simulated annealing; VEHICLE-ROUTING PROBLEM; CROSS-DOCKING; PRODUCTS; ALGORITHMS; Cross-docks; HEURISTICS; Physical internet; Pickup and delivery; SUPPLY CHAIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75PPHJN9","journalArticle","2018","Aringhieri, R; Bruglieri, M; Malucelli, F; Nonato, M","A Special Vehicle Routing Problem Arising in the Optimization of Waste Disposal: A Real Case","TRANSPORTATION SCIENCE","","","10.1287/trsc.2016.0731","","We address a particular pickup and delivery vehicle routing problem arising in the collection and disposal of bulky recyclable waste. Containers of different types, used to collect different waste materials, once full, must be picked up to be emptied at suitable disposal plants and replaced by empty containers alike. All requests must be served, and routes are subject to a maximum duration constraint. Minimizing the number of vehicles is the main objective, while minimizing the total route duration is a secondary objective. The problem belongs to the class of rollon-rolloff vehicle routing problems (RR-VRPs), though some characteristics of the case study, such as the free circulation of containers and the limited availability of spare containers, allow us to exploit them in the solution approach. We formalize the problem as a special vehicle routing problem on a bipartite graph, we analyze its structure, and we compare it to similar problems emphasizing the impact of limited spare containers. Moreover, we propose a neighborhood-based metaheuristic that alternatively switches from one objective to the other along the search path and periodically destroys and rebuilds parts of the solution. The main algorithm components are experimentally evaluated on real and realistic instances, the largest of which fail to be solved by a mixed-integer linear programming solver. We are increasingly competitive with the solver as the instance size increases, especially regarding fleet size. In addition, the algorithm is applied to the benchmark instances for the RR-VRP.","2018-03","2024-04-22 16:48:00","2024-04-22 16:48:00","","277-299","","2","52","","","","","","","","","","","","","","WOS:000429054800004","","","","","","","ALGORITHMS; COLLECTION; distance-constrained VRP; hierarchical neighborhood search; NETWORK; rollon-rolloff VRP; SEARCH; spare containers; waste management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEES7KBX","journalArticle","2021","Ochelska-Mierzejewska, J; Poniszewska-Maranda, A; Maranda, W","Selected Genetic Algorithms for Vehicle Routing Problem Solving","ELECTRONICS","","","10.3390/electronics10243147","","The traveling salesman problem (TSP) consists of finding the shortest way between cities, which passes through all cities and returns to the starting point, given the distance between cities. The Vehicle Routing Problem (VRP) is the issue of defining the assumptions and limitations in mapping routes for vehicles performing certain operational activities. It is a major problem in logistics transportation. In specific areas of business, where transportation can be perceived as added value to the product, it is estimated that its optimization can lower costs up to 25% in total. The economic benefits for more open markets are a key point for VRP. This paper discusses the metaheuristics usage for solving the vehicle routing problem with special attention toward Genetic Algorithms (GAs). Metaheuristic algorithms are selected to solve the vehicle routing problem, where GA is implemented as our primary metaheuristic algorithm. GA belongs to the evolutionary algorithm (EA) family, which works on a ""survival of the fittest"" mechanism. This paper presents the idea of implementing different genetic operators, modified for usage with the VRP, and performs experiments to determine the best combination of genetic operators for solving the VRP and to find optimal solutions for large-scale real-life examples of the VRP.","2021-12","2024-04-22 16:48:00","2024-04-22 16:48:00","","","","24","10","","","","","","","","","","","","","","WOS:000737598200001","","","","","","","VRP; DELIVERY; optimization; HEURISTICS; SEARCH; genetic algorithms; metaheuristic; OPTIMIZATION ALGORITHM; traveling salesman problem; vehicle routing problem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TA9JUTRE","journalArticle","2013","Shimizu, Y; Fatrias, D","Daily Planning for Three Echelon Logistics Considering Inventory Conditions","JOURNAL OF ADVANCED MECHANICAL DESIGN SYSTEMS AND MANUFACTURING","","","10.1299/jamdsm.7.485","","Under recent global competition and short product life cycle, we need to undertake agile decision making in every manufacturing process. With this point of view, this study provides a practical hybrid meta-heuristic method for a three echelon logistic network optimization. It supports decision making at a tactical and operational level associated with inventory management for daily planning. That includes a new idea to solve practical multi-depot VRP efficiently. Its solution procedure is developed by means of two modified heuristic methods known as the saving method and tabu search togather with the graph algorithm of minimum cost flow problem. The resulting procedure is expected to play a role of optimization engine in the total system incorporated with information system for inventory management. Moreover, to enhance usability of the method, visualization of result is also realized by virtue of Google map API. Numerical experiments are carried out to validate effectiveness of the proposed approach.","2013","2024-04-22 16:48:00","2024-04-22 16:48:00","","485-497","","3","7","","","","","","","","","","","","","","WOS:000323108900015","","","","","","","VRP; LOCAL SEARCH; EVOLUTIONARY ALGORITHM; VEHICLE-ROUTING PROBLEM; Dynamic Optimization; Google Map; Hybrid Metaheuristic Method; Inventory Information; LOCATION; Three Echelon Logistics Network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QE25GD57","journalArticle","2023","Azuero-Ortiz, JS; Gaviria-Hernández, MA; Jiménez-Rodríguez, VM; Vale-Santiago, EJ; González-Neira, EM","Design of a hybridization between Tabu search and PAES algorithms to solve a multi-depot, multi- product green vehicle routing problem","DECISION SCIENCE LETTERS","","","10.5267/dsl.2022.11.004","","Vehicle routing problem (VRP) is a classic problem studied in logistic. One of the most important variations within this problem is called Green Vehicle Routing Problem (GVRP), in which environmental aspects are considered when designing product delivery routes. This variant arises due to the high levels of pollution produced by transport vehicles, so it is a variation whose study represents a vital impact nowadays. This project will consider a GVRP and will be developed considering the characteristics of multi-depot (MDVRP) and multi-product (MPVRP) to minimize the costs of assignation of vehicles and CO2 emissions. To solve the problem, this project proposes a hybridization between the classic tabu search (TS) metaheuristic and the PAES algorithm (TS+PAES) to generate the Pareto frontier of both objectives. An integer mixed linear programming model is formulated and developed for each objective function separately to have an optimal point of comparison for the efficiency of the proposed algorithm. Also, the TS+PAES algorithm is compared to the nearest neighbor algorithm for large instances. Two computational experiments were carried out, one for small and the other one for large instances. The experiment for small instances showed that the GAP of each extreme of the frontier compared to the MILP model is on average 0.73%. For large instances, the metaheuristic improves in 0.1% the results presented by the MILP model showing that the metaheuristic provides closer near-optimal solutions in less computational time. Besides, the metaheuristic, in comparison with the nearest neighborhood heuristic, improves in 44.21% the results of emissions and in 3.88% the costs. All these results demonstrate the effectiveness of the metaheuristic.(c) 2023 by the authors; licensee Growing Science, Canada.","2023-04","2024-04-22 16:48:00","2024-04-22 16:48:00","","441-456","","2","12","","","","","","","","","","","","","","WOS:000974298200001","","","","","","","Tabu search; MODEL; Green VRP; OPTIMIZATION; Multi-depot; Multi-product; PAES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSHPM7QC","journalArticle","2014","Yanik, S; Bozkaya, B; deKervenoael, R","A new VRPPD model and a hybrid heuristic solution approach for e-tailing","EUROPEAN JOURNAL OF OPERATIONAL RESEARCH","","","10.1016/j.ejor.2013.05.023","","We analyze a business model for e-supermarkets to enable multi-product sourcing capacity through co-opetition (collaborative competition). The logistics aspect of our approach is to design and execute a network system where ""premium"" goods are acquired from vendors at multiple locations in the supply network and delivered to customers. Our specific goals are to: (i) investigate the role of premium product offerings in creating critical mass and profit; (ii) develop a model for the multiple-pickup single-delivery vehicle routing problem in the presence of multiple vendors; and (iii) propose a hybrid solution approach. To solve the problem introduced in this paper, we develop a hybrid metaheuristic approach that uses a Genetic Algorithm for vendor selection and allocation, and a modified savings algorithm for the capacitated VRP with multiple pickup, single delivery and time windows (CVRPMPDTW). The proposed Genetic Algorithm guides the search for optimal vendor pickup location decisions, and for each generated solution in the genetic population, a corresponding CVRPMPDTW is solved using the savings algorithm. We validate our solution approach against published VRPTW solutions and also test our algorithm with Solomon instances modified for CVRPMPDTW. (C) 2013 Elsevier B.V. All rights reserved.","2014-08-01","2024-04-22 16:48:00","2024-04-22 16:48:00","","879-890","","3","236","","","","","","","","","","","","","","WOS:000335207100009","","","","","","","PICKUP; VEHICLE-ROUTING PROBLEM; A-RIDE PROBLEM; ALGORITHM; TRAVELING SALESMAN PROBLEM; SOLVE; DELIVERY PROBLEM; Genetic Algorithm; GIS; Hybrid heuristic; PARALLEL TABU SEARCH; SINGLE; TRANSPORTATION; VRP with pickup and deliveries and time windows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3SKGWWA","journalArticle","2023","Nandini, KK; Jayalakshmi, NS; Jadoun, VK","Metaheuristic Algorithms for Evaluating the Effect of Electric Vehicle Charging Infrastructures in Distribution Networks","ELECTRIC POWER COMPONENTS AND SYSTEMS","","","10.1080/15325008.2023.2258872","","To address the effect of electric vehicle (EV) load on distribution system efficient optimization techniques are required. In this paper, an attempt is made to work with various new optimization techniques for minimizing the detrimental effect of EV charging station (EVCS) load on the electrical network. The operating conditions of the distribution network, that is, voltage stability, reliability and power loss (VRP) index are optimized in this work in a framework of multiple objectives with various technical constraints. Although many optimization approaches have been developed in recent years, eight well-known techniques are employed in the present work such as modified teaching-learner-based optimization (MTLBO), JAYA, modified JAYA (MJAYA), ant-lion optimization (ALO), whale optimization technique (WOT), grasshopper optimization technique (GOT), modified whale optimization algorithm (MWOA), and hybrid whale particle swarm optimization (HWPSOA). All the eight techniques' performance is compared under two different cases of operations by testing the objective function on the modified IEEE 33 bus distribution system using MATLAB software. The numerical solutions obtained by the HWPSOA indicate the suitability and effectiveness for optimizing the specified complex multi-objective function compared to other techniques.","2023-09-14","2024-04-22 16:48:00","2024-04-22 16:48:00","","","","","","","","","","","","","","","","","","","WOS:001069909300001","","","","","","","optimization; OPTIMIZATION; electric vehicle charging station; metaheuristic techniques; renewable energy sources; VRP index; WIND TURBINES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9687X9AD","journalArticle","2023","Sarbijan, MS; Behnamian, J","Emerging Research Fields in Vehicle Routing Problem: A Short Review","ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING","","","10.1007/s11831-022-09874-w","","Vehicle routing problems (VRPs) have been the subject of intense and fast-growing research for the last six decades. These problems have received much attention in combinatorial optimization, especially in operations research and transportation. This paper aims to systematically review and analyze recent research on the VRP by covering 89 papers between 2001 and 2022. The focus of this study is on the new and emerging topics existing in the VRP, including feeder VRP (FVRP), real-time VRP (RTVRP), and collaborative VRP (CVRP) for urban transportation. To this end, recent findings are reviewed to recognize novel research gaps for the problem. Based on reviews, we suggest applying multi-agent solving approaches and novel metaheuristic algorithms in the FVRP. Furthermore, studying the real-time methodology in various routing problems such as electric VRP (EVRP), two-echelon VRP (2E-VRP), rich VRP (RVRP), agro-food supply chains, biomass supply chain, and healthcare supply chains are other suggestions of this research. Finally, integrating new topics in the CVRP (e.g., blockchain, big data, and data mining) are among the research gaps identified in this review.","2023-05","2024-04-22 16:48:01","2024-04-22 16:48:01","","2473-2491","","4","30","","","","","","","","","","","","","","WOS:000904049000002","","","","","","","DELIVERY; PICKUP; ALGORITHM; OPTIMIZATION; CARRIER COLLABORATION; COST ALLOCATION; HORIZONTAL COOPERATION; SYSTEM; TIME WINDOWS; VARIABLE NEIGHBORHOOD SEARCH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CLDKXTM","journalArticle","2013","Subramanian, A; Uchoa, E; Ochi, LS","A hybrid algorithm for a class of vehicle routing problems","COMPUTERS & OPERATIONS RESEARCH","","","10.1016/j.cor.2013.01.013","","In this work we propose a hybrid algorithm for a class of Vehicle Routing Problems with homogeneous fleet. A sequence of Set Partitioning (SP) models, with columns corresponding to routes found by a metaheuristic approach, are solved, not necessarily to optimality, using a Mixed Integer Programming (MIP) solver, that may interact with the metaheuristic during its execution. Moreover, we developed a reactive mechanism that dynamically controls the dimension of the SP models when dealing with large size instances. The algorithm was extensively tested on benchmark instances of the following Vechicle Routing Problem (VRP) variants: (i) Capacitated VRP; (ii) Asymmetric VRP; (iii) Open VRP; (iv) VRP with Simultaneous Pickup and Delivery; (v) VRP with Mixed Pickup and Delivery; (vi) Multi-depot VRP; (vii) Multi-depot VRP with Mixed Pickup and Delivery. The results obtained were quite competitive with those found by heuristics devoted to specific variants. A number of new best solutions were obtained. (C) 2013 Elsevier Ltd. All rights reserved.","2013-10","2024-04-22 16:48:01","2024-04-22 16:48:01","","2519-2531","","10","40","","","","","","","","","","","","","","WOS:000321416800022","","","","","","","Matheuristic; LOCAL SEARCH; DELIVERY; Iterated Local Search; Set Partitioning; Vehicle Routing Problems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F7LT7HR6","journalArticle","2023","Ni, QP; Tang, YX","A Bibliometric Visualized Analysis and Classification of Vehicle Routing Problem Research","SUSTAINABILITY","","","10.3390/su15097394","","The vehicle routing problem (VRP), as a classic combinatorial optimization problem, has always been a hot research topic in operations research. In order to gain a deeper understanding of the VRP problem, this work uses the knowledge graph to comprehensively analyze and summarize the literature related to VRP from 1959 to 2022 in the Web of Science (WoS) database. Firstly, according to the basic statistical information of the literature, the annual publications, the authors, their institutions and countries, the keyword co-occurrence, and the literature co-citation network are analyzed to comprehensively summarize and generalize the research on VRP and predict its future development trend. The results show that, in the past 60 years, there have been abundant changes in the research on VRP. The United States and China have made the most important contributions in the field of VRP. According to the WoS literature retrieval results and classification methods, the VRP models and their solutions are comprehensively classified, and the model solving algorithms are divided into exact algorithms, heuristic algorithms, metaheuristic algorithms, hyper-heuristic algorithms, machine learning, etc. The results show that the development of information computing technology plays an important role in research on the VRP problem, and dynamic VRP, hyper-heuristic algorithms, deep reinforcement learning, etc. are the future development directions of the VRP model and its optimization. The results of this research can provide help and guidance for beginners and scholars outside the industry to comprehensively understand the development and research hotspots of VRP.","2023-04-29","2024-04-22 16:48:01","2024-04-22 16:48:01","","","","9","15","","","","","","","","","","","","","","WOS:000987762200001","","","","","","","LOCAL SEARCH; MODEL; vehicle routing problem; TIME WINDOWS; COMBINATORIAL OPTIMIZATION; CUT ALGORITHM; deep reinforcement learning; EMERGING TRENDS; FUEL CONSUMPTION; HEURISTIC ALGORITHMS; hyper-heuristic algorithms; knowledge maps; SIMULTANEOUS PICKUP; TABU SEARCH ALGORITHM; taxonomy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSFSYSP7","journalArticle","2020","Elshaer, R; Awad, H","A taxonomic review of metaheuristic algorithms for solving the vehicle routing problem and its variants","COMPUTERS & INDUSTRIAL ENGINEERING","","","10.1016/j.cie.2019.106242","","Recently, a taxonomic review of the Vehicle Routing Problem (VRP) literature published between 2009 and June 2015 stated that most of the surveyed articles use metaheuristics for solving the problem and its variants. As extension to that work, this paper serves two-fold objectives: first, classifying the VRP and its variants solved using metaheuristic algorithms; second, investigating the contribution of each metaheuristic algorithm in solving the VRP problems. Based on a metaheuristic classification, we classify 299 VRP articles published between 2009 and 2017. The results are analyzed to reveal the usage trends of the algorithms and the solved VRP variants for showing the ones that are most popular, and those that are promising topics for future research.","2020-02","2024-04-22 16:48:01","2024-04-22 16:48:01","","","","","140","","","","","","","","","","","","","","WOS:000515417800024","","","","","","","Metaheuristics; Vehicle Routing Problem; TABU SEARCH; ANT COLONY OPTIMIZATION; VARIABLE NEIGHBORHOOD SEARCH; BEES MATING OPTIMIZATION; FROG LEAPING ALGORITHM; HYBRID GENETIC ALGORITHM; ITERATED LOCAL SEARCH; META-HEURISTIC ALGORITHM; PARTICLE SWARM OPTIMIZATION; SOFT TIME WINDOWS; Taxonomic review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95VE73ZS","journalArticle","2015","Bertazzi, L; Golden, B; Wang, XY","Min-Max vs. Min-Sum Vehicle Routing: A worst-case analysis","EUROPEAN JOURNAL OF OPERATIONAL RESEARCH","","","10.1016/j.ejor.2014.07.025","","The classical objective function of the Vehicle Routing Problem (VRP) is to minimize the total distance traveled by all vehicles (Min-Sum). In several situations, such as disaster relief efforts, computer networks, and workload balance, the minimization of the longest route (Min-Max) is a better objective function. In this paper, we compare the optimal solution of several variants of the Min-Sum and the Min-Max VRP, from the worst-case point of view. Our aim is two-fold. First, we seek to motivate the design of heuristic, metaheuristic, and matheuristic algorithms for the Min-Max VRP, as even the optimal solution of the classical Min-Sum VRP can be very poor if used to solve the Min-Max VRP. Second, we aim to show that the Min-Max approach should be adopted only when it is well-justified, because the corresponding total distance can be very large with respect to the one obtained by optimally solving the classical Min-Sum VRP. (C) 2014 Elsevier B.V. All rights reserved.","2015-01-16","2024-04-22 16:48:01","2024-04-22 16:48:01","","372-381","","2","240","","","","","","","","","","","","","","WOS:000343347300008","","","","","","","Vehicle Routing Problem; DELIVERY; DEPOT; Min-Max; Min-Sum; RELAXATION; Worst-case Analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
